transaction_id,customer_id,transaction_date,amount,product_category,region,payment_method,discount_pct,is_returned
8748,1313,2023-05-13,238.9,Sports,West,Credit Card,10,0
8749,1615,2026-06-21,136.89,Food & Beverage,East,Net Banking,30,0
8750,1919,2025-09-24,19.38,Health,West,UPI,5,1
8751,2883,2023-02-07,174.25,Health,East,Credit Card,5,0
8752,1813,2024-09-08,46.59,Sports,West,Debit Card,0,0
8753,1940,2024-04-18,24.35,Books,Central,Debit Card,0,0
8754,2490,2023-02-28,22.86,Sports,South,Wallet,15,0
8755,2112,2024-08-11,110.36,Food & Beverage,North,UPI,0,0
8756,2907,2024-05-13,321.53,Health,South,Debit Card,15,0
8757,2327,2026-05-26,69.9,Apparel,East,Net Banking,15,0
8758,1680,2024-07-20,277.19,Home & Garden,East,Debit Card,25,0
8759,1435,2024-07-20,99.76,Travel,Central,Net Banking,5,0
8760,1682,2026-02-26,6.78,Health,East,UPI,0,0
8761,2159,2025-06-22,187.65,Electronics,West,Wallet,0,0
8762,2074,2024-01-18,46.96,Sports,South,Debit Card,0,0
8763,2456,2023-03-26,34.03,Books,East,Wallet,25,0
8764,1340,2024-09-18,188.95,Home & Garden,Central,UPI,15,0
8765,1347,2025-04-05,105.7,Sports,North,Credit Card,10,0
8766,1646,2023-10-20,83.04,Health,South,UPI,0,0
8767,2371,2025-12-08,101.14,Travel,Central,UPI,15,0
8768,1649,2025-12-26,32.57,Software,Central,UPI,15,0
8769,1245,2025-02-25,752.92,Apparel,South,Credit Card,0,0
8770,1109,2023-05-09,110.73,Sports,Central,Credit Card,15,0
8771,2849,2023-01-29,108.89,Electronics,North,UPI,0,0
8772,2823,2026-02-16,81.09,Home & Garden,North,Credit Card,0,0
8773,1533,2024-11-22,12.94,Travel,East,Net Banking,0,0
8774,2114,2023-05-13,40.07,Health,West,UPI,20,0
8775,1296,2026-04-23,20.73,Travel,East,Debit Card,0,0
8776,1112,2024-10-07,18.47,Food & Beverage,West,Net Banking,10,0
8777,2837,2024-11-19,14.16,Books,South,UPI,0,0
8778,2613,2024-06-17,42.0,Software,Central,Debit Card,5,0
8779,2201,2026-06-18,92.26,Books,East,Debit Card,0,0
8780,1343,2024-05-30,16.34,Software,Central,Wallet,20,0
8781,2684,2025-08-17,208.47,Sports,East,Wallet,5,0
8782,1101,2023-06-14,128.63,Books,East,Debit Card,20,1
8783,2782,2025-07-15,68.17,Electronics,North,UPI,5,0
8784,1629,2025-07-21,1205.33,Food & Beverage,West,UPI,0,0
8785,2628,2024-07-10,-88.645,Home & Garden,South,UPI,5,0
8786,2425,2026-05-26,234.59,Apparel,Central,UPI,0,1
8787,1028,2024-11-10,,Food & Beverage,East,Debit Card,20,0
8788,1937,2025-09-19,505.97,Electronics,Central,Credit Card,0,0
8789,2986,2025-10-25,330.8,Software,North,Credit Card,0,1
8790,2561,2025-01-26,62.8,Books,South,UPI,10,0
8791,1058,2026-01-09,65.6,Health,West,Wallet,0,0
8792,2522,2026-06-24,18.0,Software,West,Debit Card,0,0
8793,1297,2025-05-04,103.46,Software,East,Credit Card,5,1
8794,1134,2024-05-07,197.47,Health,South,Debit Card,0,0
8795,2355,2024-10-10,83.58,Sports,West,Wallet,0,0
8796,1249,2025-09-18,483.34,Sports,South,Debit Card,10,0
8797,2021,2024-09-19,,Health,Central,Wallet,0,0
8798,1550,2024-09-16,402.18,Travel,North,Wallet,10,0
8799,1902,2024-06-26,74.01,Health,South,Net Banking,5,0
8800,2965,2023-01-07,22.39,Sports,South,Wallet,15,1
8801,2099,2025-08-11,42.52,Sports,West,Net Banking,15,0
8802,2678,2024-05-29,86.61,Travel,East,Wallet,0,1
8803,1834,2025-01-24,36.62,Software,East,Wallet,25,0
8804,2192,2023-03-14,12.35,Health,Central,Debit Card,20,0
8805,1771,2023-01-10,8.14,Home & Garden,West,Net Banking,5,0
8806,2527,2024-07-15,303.9,Electronics,West,Credit Card,10,0
8807,2909,2023-05-02,142.94,Books,North,Credit Card,20,1
8808,2379,2024-11-17,125.31,Food & Beverage,East,Debit Card,5,0
8809,2249,2024-05-27,110.17,Software,West,Credit Card,5,0
8810,2688,2025-09-16,46.67,Books,Central,Credit Card,10,0
8811,2555,2024-03-16,233.5,Electronics,North,Wallet,0,0
8812,1146,2025-11-27,11.17,Sports,East,UPI,10,0
8813,2984,2024-12-02,7.38,Apparel,East,UPI,0,0
8814,2265,2024-08-13,70.67,Sports,East,Credit Card,0,0
8815,2908,2026-04-22,105.18,Health,North,Debit Card,20,0
8816,1893,2023-03-08,31.16,Software,Central,Debit Card,0,0
8817,1344,2023-01-17,13.3,Home & Garden,Central,Net Banking,5,0
8818,2773,2024-01-03,182.87,Home & Garden,West,Debit Card,0,0
8819,2059,2025-06-22,54.94,Sports,West,Debit Card,0,0
8820,1702,2024-12-21,207.04,Health,East,Wallet,5,0
8821,1001,2025-08-15,431.32,Food & Beverage,South,Wallet,15,0
8822,1153,2025-06-26,13.14,Books,West,Credit Card,15,0
8823,1429,2025-09-15,116.28,Sports,Central,Debit Card,25,0
8824,2969,2024-04-17,121.45,Travel,East,UPI,20,0
8825,1508,2023-04-25,219.93,Sports,Central,Debit Card,30,0
8826,2150,2023-04-10,47.46,Home & Garden,East,Debit Card,10,0
8827,1491,2024-03-13,96.25,Health,North,Credit Card,0,0
8828,2506,2023-12-15,217.11,Apparel,West,UPI,20,0
8829,1345,2023-05-19,152.22,Sports,North,Credit Card,30,0
8830,2936,2025-04-07,584.49,Travel,West,Debit Card,5,0
8831,2762,2023-11-20,31.75,Sports,Central,UPI,0,1
8832,1221,2025-04-25,115.4,Health,Central,Debit Card,0,0
8833,2939,2023-10-21,81.16,Apparel,South,Credit Card,10,0
8834,2943,2025-08-25,70.26,Books,Central,Credit Card,10,1
8835,1723,2023-03-15,182.32,Sports,East,Wallet,0,0
8836,2049,2024-04-28,103.42,Software,South,UPI,25,0
8837,1528,2023-01-16,25.05,Health,East,Wallet,5,0
8838,2206,2025-03-03,282.38,Software,South,UPI,10,0
8839,2523,2024-05-30,182.79,Health,East,Net Banking,10,0
8840,1841,2025-07-13,528.28,Apparel,South,UPI,0,0
8841,2665,2026-02-24,215.41,Apparel,West,Debit Card,25,0
8842,2066,2025-04-03,69.67,Apparel,West,UPI,0,0
8843,2939,2024-06-01,70.31,Books,South,Wallet,15,0
8844,1481,2023-05-09,311.99,Electronics,North,Credit Card,0,0
8845,1930,2024-05-25,35.85,Health,South,Credit Card,0,0
8846,2872,2024-02-27,30.39,Apparel,North,UPI,5,0
8847,2772,2024-01-20,117.27,Sports,East,Net Banking,0,0
8848,1872,2023-08-20,14.99,Software,South,Credit Card,20,0
8849,2463,2025-08-16,136.79,Travel,North,Credit Card,15,1
8850,2426,2025-04-04,,Apparel,South,Credit Card,20,0
8851,2570,2026-05-03,66.98,Sports,West,Net Banking,20,0
8852,1345,2023-03-06,487.68,Sports,West,Wallet,20,1
8853,2917,2025-04-12,348.48,Apparel,South,UPI,10,0
8854,1045,2024-09-06,35.38,Apparel,South,Net Banking,25,0
8855,2670,2026-06-01,197.73,Books,Central,UPI,0,0
8856,1021,2025-03-11,293.37,Sports,West,Debit Card,0,0
8857,2658,2023-10-05,99.42,Travel,East,UPI,0,1
8858,2094,2024-01-01,53.61,Sports,South,Credit Card,0,0
8859,2888,2024-05-30,23.79,Travel,Central,Net Banking,0,0
8860,1873,2026-05-23,46.07,Books,South,Net Banking,5,0
8861,1048,2024-03-14,24.44,Electronics,West,Wallet,15,0
8862,2515,2024-03-03,269.07,Software,North,Debit Card,10,0
8863,1551,2024-12-29,66.28,Travel,North,Wallet,10,0
8864,1287,2024-01-31,168.34,Electronics,West,Wallet,20,0
8865,2002,2026-05-17,408.45,Home & Garden,East,Debit Card,30,0
8866,2034,2024-08-08,116.12,Home & Garden,Central,Credit Card,10,0
8867,1542,2026-06-04,369.63,Books,South,Net Banking,0,0
8868,1756,2024-01-10,59.11,Health,South,UPI,10,0
8869,1274,2025-08-05,143.13,Electronics,South,Debit Card,10,0
8870,1956,2023-04-03,115.18,Electronics,Central,Wallet,0,0
8871,1600,2023-11-17,38.79,Food & Beverage,Central,UPI,0,0
8872,2780,2025-10-30,62.1,Books,West,Debit Card,0,0
8873,1381,2025-07-02,491.88,Home & Garden,Central,Debit Card,15,0
8874,2353,2025-07-05,59.51,Home & Garden,South,Credit Card,0,0
8875,1479,2023-04-05,12.24,Sports,South,Credit Card,5,0
8876,1015,2025-08-16,59.41,Apparel,Central,Net Banking,15,0
8877,1516,2026-02-04,36.47,Software,Central,Net Banking,25,0
8878,1191,2023-03-12,155.57,Sports,West,UPI,5,0
8879,2192,2024-10-25,188.25,Home & Garden,North,Net Banking,10,0
8880,2545,2025-08-26,138.35,Health,Central,Debit Card,0,1
8881,1621,2024-08-09,55.07,Software,North,Debit Card,5,0
8882,2161,2024-12-27,96.64,Apparel,East,Debit Card,10,1
8883,1154,2024-01-03,61.66,Food & Beverage,North,Debit Card,0,0
8884,2412,2023-02-20,15.86,Books,Central,Credit Card,0,0
8885,2233,2026-03-12,78.69,Electronics,South,Debit Card,20,0
8886,1272,2025-09-14,2130.25,Health,South,Debit Card,0,0
8887,1143,2026-04-05,26.18,Electronics,Central,Debit Card,25,0
8888,2635,2023-09-17,9.72,Software,West,Wallet,0,0
8889,2913,2026-04-30,497.07,Sports,Central,UPI,0,0
8890,2844,2026-05-10,154.22,Travel,Central,UPI,5,0
8891,2093,2026-04-23,128.71,Electronics,West,Debit Card,0,0
8892,1247,2023-06-07,58.54,Books,West,Debit Card,10,0
8893,2285,2023-04-09,118.1,Home & Garden,East,UPI,5,1
8894,1788,2023-08-29,95.79,Sports,East,Net Banking,25,0
8895,1079,2023-07-21,433.95,Sports,East,Wallet,25,0
8896,2682,2024-09-25,270.52,Travel,West,Wallet,15,0
8897,1623,2026-01-24,185.43,Home & Garden,North,Net Banking,0,0
8898,2794,2025-01-15,39.68,Electronics,Central,Debit Card,0,0
8899,2629,2024-05-04,118.48,Books,East,UPI,0,0
8900,1525,2024-08-01,43.01,Apparel,North,Wallet,20,0
8901,1772,2026-05-26,393.14,Food & Beverage,Central,Net Banking,10,0
8902,1938,2024-06-10,38.17,Sports,North,Net Banking,0,0
8903,2645,2023-09-30,76.6,Software,South,Credit Card,5,0
8904,2354,2026-05-27,24.43,Health,South,Net Banking,30,0
8905,2213,2025-02-24,49.51,Apparel,Central,Credit Card,15,0
8906,2119,2024-03-28,48.85,Health,North,Credit Card,25,0
8907,1617,2026-03-21,-88.645,Travel,North,Wallet,20,0
8908,2032,2023-12-13,30.58,Home & Garden,West,Debit Card,15,0
8909,1067,2025-03-26,387.13,Home & Garden,East,Debit Card,20,0
8910,2520,2024-02-18,71.92,Apparel,Central,Net Banking,10,0
8911,1191,2024-03-06,47.45,Electronics,North,UPI,10,0
8912,2390,2024-01-14,226.7,Home & Garden,East,UPI,15,0
8913,1768,2025-09-24,1205.78,Health,Central,Credit Card,0,0
8914,1521,2025-06-13,55.42,Software,North,Net Banking,5,0
8915,1990,2024-03-03,67.08,Software,South,Net Banking,30,0
8916,2141,2026-01-12,37.12,Food & Beverage,North,Debit Card,20,0
8917,1267,2023-07-11,199.22,Food & Beverage,South,UPI,25,1
8918,2635,2023-02-10,283.28,Books,South,Wallet,30,0
8919,1485,2023-05-16,85.14,Apparel,West,Net Banking,10,0
8920,2533,2023-04-16,53.19,Health,West,Net Banking,0,1
8921,2322,2024-06-02,170.84,Electronics,East,Debit Card,15,0
8922,2933,2025-03-24,218.68,Food & Beverage,Central,Wallet,0,1
8923,2188,2023-05-06,581.06,Sports,East,Wallet,0,0
8924,1376,2024-02-04,44.74,Home & Garden,West,Wallet,0,0
8925,1653,2023-03-20,250.34,Electronics,East,Wallet,0,0
8926,2292,2024-01-24,102.2,Food & Beverage,Central,UPI,10,0
8927,1549,2023-03-15,11.23,Health,Central,Credit Card,20,0
8928,2098,2025-10-25,559.28,Electronics,North,Wallet,15,0
8929,2532,2023-03-23,128.63,Electronics,East,Credit Card,0,0
8930,1073,2025-02-14,186.45,Health,West,Credit Card,20,0
8931,1308,2025-09-17,280.22,Food & Beverage,North,Debit Card,20,0
8932,1199,2023-10-05,184.06,Health,East,Wallet,0,0
8933,2154,2025-04-19,28.21,Travel,Central,UPI,5,0
8934,2782,2023-08-12,202.27,Travel,West,Debit Card,10,0
8935,2848,2025-12-27,163.36,Software,East,Debit Card,5,0
8936,1572,2024-08-28,,Software,Central,Credit Card,20,0
8937,1791,2023-01-19,664.64,Health,Central,Net Banking,5,0
8938,2639,2024-10-01,57.24,Software,East,UPI,0,0
8939,2832,2023-04-07,297.28,Food & Beverage,East,Wallet,5,1
8940,2856,2025-12-11,60.15,Software,West,Wallet,10,0
8941,2511,2023-06-24,47.47,Apparel,North,UPI,30,0
8942,2877,2026-02-12,81.88,Apparel,Central,Wallet,5,0
8943,2175,2023-12-14,1148.34,Food & Beverage,North,Net Banking,20,0
8944,2693,2023-01-01,1007.81,Home & Garden,North,Net Banking,0,0
8945,2230,2023-03-04,47.4,Apparel,Central,Wallet,5,0
8946,1179,2023-08-14,402.14,Travel,East,Debit Card,10,0
8947,1197,2024-02-27,92.58,Health,Central,Wallet,20,0
8948,1735,2025-11-08,1014.32,Travel,North,Wallet,15,0
8949,1089,2023-01-31,359.04,Food & Beverage,West,UPI,0,0
8950,1799,2025-04-24,125.82,Software,Central,Net Banking,0,0
8951,2458,2024-09-24,99.25,Software,West,Debit Card,0,0
8952,1788,2023-01-24,186.81,Apparel,East,UPI,10,0
8953,1748,2025-04-16,160.81,Books,East,UPI,5,0
8954,2207,2025-09-09,23.97,Software,West,Debit Card,20,0
8955,1209,2026-05-19,115.51,Home & Garden,West,Debit Card,30,0
8956,1493,2023-06-10,41.18,Books,Central,UPI,20,0
8957,2154,2023-04-24,47.67,Travel,East,Wallet,0,0
8958,1665,2024-05-18,342.91,Apparel,West,Debit Card,25,0
8959,2037,2025-08-12,114.95,Food & Beverage,South,Credit Card,0,0
8960,2658,2026-05-28,52.17,Sports,Central,Debit Card,5,0
8961,1871,2023-12-23,21.03,Food & Beverage,Central,UPI,0,0
8962,1732,2023-06-18,35.47,Home & Garden,South,Credit Card,0,0
8963,2130,2025-08-26,83.82,Food & Beverage,East,UPI,0,0
8964,2399,2023-08-30,680.64,Health,West,Net Banking,0,0
8965,2606,2023-05-19,25.56,Home & Garden,West,Net Banking,0,0
8966,2731,2023-04-07,128.22,Books,East,Wallet,0,0
8967,1698,2023-05-27,146.72,Travel,South,Debit Card,15,1
8968,2123,2026-04-20,390.4,Apparel,South,UPI,10,0
8969,1594,2025-12-16,104.57,Health,South,Credit Card,0,0
8970,2611,2025-12-01,146.87,Electronics,Central,Debit Card,5,0
8971,1886,2025-05-15,371.86,Health,West,Wallet,10,0
8972,1852,2024-06-26,-88.645,Electronics,North,UPI,0,0
8973,2216,2024-11-22,232.63,Sports,Central,UPI,30,0
8974,1325,2025-10-22,16.9,Sports,Central,Net Banking,20,1
8975,1979,2026-03-07,97.23,Books,West,Wallet,0,0
8976,2750,2025-06-22,67.71,Apparel,East,UPI,5,0
8977,2851,2024-12-30,37.84,Food & Beverage,West,Net Banking,5,0
8978,1956,2026-05-30,289.13,Food & Beverage,East,Net Banking,0,0
8979,2491,2023-11-27,309.27,Travel,West,Credit Card,15,1
8980,1894,2024-09-08,324.68,Electronics,Central,Wallet,10,1
8981,2391,2024-02-08,141.98,Sports,South,Wallet,20,0
8982,2342,2024-05-22,20.51,Apparel,Central,UPI,0,0
8983,1144,2026-02-24,60.66,Travel,Central,Credit Card,10,0
8984,1384,2025-11-04,300.98,Sports,North,Debit Card,30,0
8985,1216,2023-08-14,296.26,Travel,Central,UPI,15,0
8986,2385,2025-09-10,,Apparel,Central,Net Banking,0,0
8987,1324,2025-05-14,131.22,Sports,Central,Debit Card,0,0
8988,2039,2026-02-02,72.36,Software,North,Debit Card,5,0
8989,1217,2025-01-14,8.51,Books,East,UPI,5,0
8990,2516,2024-05-07,253.45,Food & Beverage,North,Credit Card,10,1
8991,1951,2023-11-15,79.92,Software,South,Wallet,0,0
8992,2571,2026-05-27,19.99,Software,East,Credit Card,0,0
8993,1183,2025-02-11,224.81,Health,North,UPI,20,0
8994,1270,2024-03-27,494.46,Apparel,South,Wallet,10,0
8995,1945,2025-08-01,254.86,Health,South,Debit Card,5,0
8996,2491,2025-04-27,202.33,Software,West,Net Banking,0,0
8997,1870,2025-10-13,275.91,Apparel,West,Credit Card,0,0
8998,2636,2026-04-28,3.4,Health,Central,Wallet,15,0
8999,2543,2025-06-02,710.09,Health,East,Credit Card,5,0
9000,2566,2024-02-23,34.81,Home & Garden,North,Wallet,0,0
9001,1467,2025-05-14,38.68,Food & Beverage,Central,Net Banking,20,0
9002,1305,2025-02-27,51.15,Travel,East,UPI,0,0
9003,2168,2024-05-09,58.67,Travel,West,UPI,0,0
9004,1111,2025-11-28,544.84,Home & Garden,North,Wallet,5,0
9005,2014,2023-06-11,172.88,Food & Beverage,South,Wallet,0,0
9006,1232,2023-05-01,39.88,Apparel,South,UPI,0,0
9007,2715,2024-02-03,47.82,Apparel,Central,Debit Card,5,0
9008,2608,2024-12-28,1795.87,Travel,Central,Debit Card,20,0
9009,2746,2024-07-14,137.5,Books,North,Debit Card,10,1
9010,2756,2024-08-26,53.61,Books,South,Net Banking,0,1
9011,2616,2026-02-26,12.86,Sports,Central,Wallet,0,0
9012,2524,2024-06-23,12.05,Sports,South,Credit Card,0,0
9013,1595,2023-12-22,23.56,Travel,West,Credit Card,10,0
9014,2578,2024-10-21,100.99,Home & Garden,Central,Wallet,5,0
9015,2297,2024-03-07,340.8,Home & Garden,East,UPI,0,0
9016,2727,2025-12-24,188.54,Travel,Central,Wallet,5,1
9017,1173,2026-05-26,368.29,Home & Garden,West,Debit Card,25,0
9018,1973,2024-07-16,177.49,Apparel,North,Debit Card,5,0
9019,2031,2025-03-27,20.68,Books,South,Credit Card,20,1
9020,2179,2026-01-02,149.88,Home & Garden,North,Wallet,5,0
9021,2546,2024-12-11,157.77,Food & Beverage,Central,Credit Card,15,0
9022,1546,2026-04-30,77.94,Health,East,UPI,15,0
9023,1548,2026-04-27,62.35,Home & Garden,North,Net Banking,15,0
9024,2945,2023-01-12,75.35,Software,East,Net Banking,10,0
9025,1518,2023-08-27,14.07,Electronics,Central,UPI,30,0
9026,2944,2024-03-28,18.2,Health,East,Debit Card,25,0
9027,1914,2024-01-18,1900.97,Sports,East,Debit Card,0,0
9028,1215,2025-02-20,20.05,Health,West,Debit Card,10,0
9029,1134,2023-02-17,10.81,Software,North,Credit Card,10,0
9030,1285,2023-11-13,37.92,Software,Central,Credit Card,0,0
9031,2150,2023-07-28,156.17,Electronics,West,Net Banking,0,0
9032,2945,2026-02-16,176.52,Sports,East,Debit Card,0,0
9033,2463,2024-07-30,26.34,Health,West,Debit Card,0,1
9034,2873,2023-11-11,101.08,Food & Beverage,West,UPI,20,0
9035,1686,2025-01-23,46.83,Software,East,Net Banking,15,0
9036,2176,2025-11-25,113.11,Health,Central,Credit Card,20,0
9037,1331,2025-07-03,63.31,Home & Garden,South,Net Banking,25,0
9038,2562,2025-01-24,39.14,Health,West,Debit Card,5,0
9039,2407,2024-07-07,41.31,Books,North,Debit Card,20,0
9040,2139,2024-02-07,6.43,Apparel,East,Credit Card,10,0
9041,1894,2026-02-04,69.0,Home & Garden,South,Credit Card,5,0
9042,2506,2023-02-08,82.13,Food & Beverage,West,Net Banking,0,0
9043,2308,2024-08-03,16.61,Food & Beverage,East,Wallet,5,0
9044,1899,2023-06-29,60.1,Health,East,Debit Card,0,0
9045,2099,2023-01-12,66.27,Food & Beverage,West,Debit Card,0,0
9046,2190,2025-07-31,9.74,Software,North,Wallet,0,0
9047,2213,2024-07-01,35.66,Books,East,Net Banking,15,0
9048,1078,2026-02-23,34.34,Books,East,UPI,5,0
9049,1947,2023-03-04,111.69,Travel,West,UPI,15,0
9050,2626,2025-04-23,401.12,Travel,South,Debit Card,20,0
9051,1688,2026-01-10,95.26,Electronics,East,UPI,10,0
9052,1021,2025-10-05,361.95,Home & Garden,East,Net Banking,5,0
9053,1566,2023-02-03,68.93,Food & Beverage,West,UPI,20,0
9054,2208,2025-01-21,140.54,Food & Beverage,East,Credit Card,10,0
9055,2895,2023-02-18,97.53,Electronics,West,Net Banking,20,1
9056,2246,2024-10-19,1625.75,Apparel,North,Wallet,0,0
9057,1827,2024-12-01,74.98,Health,West,Debit Card,10,0
9058,2352,2025-12-16,230.21,Electronics,South,Net Banking,0,0
9059,1179,2023-04-19,114.81,Books,East,UPI,10,0
9060,2812,2025-09-11,347.49,Electronics,North,Net Banking,10,0
9061,2136,2023-01-24,192.21,Food & Beverage,East,Wallet,10,0
9062,2760,2023-08-09,135.49,Health,East,Net Banking,10,1
9063,2750,2023-11-11,22.87,Travel,West,Wallet,0,0
9064,2083,2023-10-21,25.43,Home & Garden,East,Wallet,0,0
9065,2351,2025-10-30,42.98,Home & Garden,North,Net Banking,20,0
9066,1905,2025-10-16,63.37,Electronics,Central,Debit Card,0,0
9067,2645,2025-10-14,102.86,Home & Garden,East,Debit Card,30,0
9068,2921,2024-09-29,43.1,Books,West,UPI,5,0
9069,1669,2023-09-24,8.39,Food & Beverage,South,Net Banking,5,1
9070,1191,2023-03-29,308.85,Home & Garden,East,Net Banking,10,0
9071,2224,2024-03-30,153.97,Sports,West,Credit Card,10,0
9072,2336,2026-03-17,96.77,Books,East,Debit Card,0,0
9073,1708,2025-01-26,405.3,Books,Central,Wallet,0,0
9074,2059,2024-03-06,34.32,Software,Central,Credit Card,0,0
9075,1379,2025-06-29,76.93,Travel,North,Net Banking,0,0
9076,1387,2023-08-30,109.01,Electronics,Central,Credit Card,0,0
9077,2782,2024-12-02,54.7,Apparel,West,Debit Card,10,0
9078,1237,2025-06-20,34.65,Books,Central,Net Banking,5,0
9079,1616,2025-01-10,257.17,Home & Garden,West,Debit Card,20,0
9080,2543,2023-03-07,126.57,Health,East,Credit Card,0,0
9081,1283,2025-08-29,190.34,Food & Beverage,North,UPI,15,0
9082,1001,2024-01-13,33.5,Apparel,North,Wallet,0,0
9083,2755,2024-01-23,243.71,Travel,Central,Wallet,20,0
9084,1464,2025-02-19,42.61,Books,South,UPI,25,0
9085,2254,2023-07-28,121.11,Food & Beverage,Central,UPI,10,0
9086,1967,2023-01-16,968.26,Travel,South,UPI,15,0
9087,1172,2025-09-12,250.26,Food & Beverage,Central,Debit Card,30,0
9088,2111,2026-05-28,135.24,Home & Garden,West,Net Banking,0,0
9089,2577,2024-01-02,455.14,Health,West,UPI,0,0
9090,2147,2025-02-18,45.44,Sports,South,Debit Card,10,0
9091,1843,2026-06-06,162.19,Food & Beverage,North,Credit Card,0,0
9092,2322,2024-03-15,33.17,Food & Beverage,South,Credit Card,10,0
9093,2909,2024-11-20,58.32,Books,East,UPI,10,0
9094,2953,2025-11-25,607.2,Electronics,North,Credit Card,10,0
9095,1690,2025-04-26,125.01,Travel,South,UPI,0,0
9096,1575,2024-02-26,487.16,Apparel,East,Credit Card,0,0
9097,2508,2026-04-27,79.59,Sports,East,Credit Card,25,0
9098,1165,2026-04-16,389.54,Home & Garden,Central,Net Banking,5,0
9099,2723,2024-08-30,95.78,Food & Beverage,South,Net Banking,0,0
9100,1383,2023-01-20,105.69,Electronics,West,Credit Card,15,0
9101,1209,2024-11-06,92.67,Software,Central,Net Banking,25,0
9102,2763,2024-01-17,138.75,Books,North,UPI,5,1
9103,2456,2024-08-31,65.98,Books,West,Wallet,0,0
9104,2413,2023-05-23,17.0,Sports,East,UPI,10,0
9105,2584,2023-03-03,86.24,Sports,North,Net Banking,25,0
9106,1224,2026-06-19,105.52,Electronics,Central,Debit Card,30,0
9107,1003,2023-08-26,640.24,Software,East,Credit Card,20,0
9108,1372,2026-02-28,5.97,Software,East,Net Banking,0,0
9109,2711,2026-02-20,626.92,Sports,East,Net Banking,0,0
9110,2470,2025-07-15,316.69,Sports,West,Net Banking,0,1
9111,1611,2023-12-08,204.94,Health,Central,UPI,15,0
9112,1116,2024-03-30,108.32,Sports,Central,Credit Card,0,0
9113,2294,2026-05-06,26.46,Electronics,West,Wallet,5,0
9114,1447,2023-10-09,935.41,Software,Central,Net Banking,5,0
9115,2392,2025-06-04,396.06,Apparel,East,Debit Card,0,0
9116,2277,2025-10-21,121.62,Books,East,Credit Card,0,0
9117,2341,2024-12-23,126.82,Sports,East,Wallet,0,0
9118,1415,2026-05-20,79.0,Travel,Central,Debit Card,10,0
9119,2119,2023-03-28,183.7,Food & Beverage,South,Wallet,15,0
9120,2809,2024-10-26,85.35,Health,North,Wallet,10,0
9121,1892,2025-05-11,130.25,Apparel,South,Credit Card,30,0
9122,2048,2023-03-02,152.26,Sports,West,UPI,10,0
9123,2652,2025-03-07,1662.98,Sports,South,Debit Card,0,0
9124,1663,2023-04-05,30.2,Apparel,South,Net Banking,5,0
9125,2874,2025-02-24,109.07,Sports,West,Wallet,20,0
9126,2074,2026-03-16,392.66,Software,South,Debit Card,0,0
9127,2526,2026-06-23,242.75,Travel,North,Credit Card,15,0
9128,1718,2025-08-18,202.94,Electronics,Central,Debit Card,15,0
9129,2522,2023-10-24,3339.53,Travel,West,Net Banking,25,0
9130,2359,2026-02-20,332.12,Software,South,Net Banking,5,0
9131,2103,2024-11-24,42.53,Travel,East,Credit Card,0,1
9132,2606,2024-02-03,37.06,Electronics,East,Debit Card,5,0
9133,2051,2025-08-03,85.97,Travel,West,UPI,30,0
9134,1271,2026-06-08,53.33,Books,East,UPI,25,0
9135,1562,2024-06-17,99.01,Software,North,Wallet,0,0
9136,1804,2024-02-06,135.04,Software,South,Wallet,0,0
9137,1247,2023-05-10,124.97,Food & Beverage,North,Debit Card,5,0
9138,2800,2023-10-19,4.72,Home & Garden,North,Wallet,0,0
9139,2615,2023-10-03,36.35,Health,Central,Net Banking,15,0
9140,1387,2025-06-30,212.56,Home & Garden,South,Credit Card,0,0
9141,1702,2025-07-14,647.01,Health,West,Wallet,0,0
9142,1559,2023-02-24,55.45,Travel,East,UPI,0,0
9143,1973,2025-01-08,55.78,Books,Central,Net Banking,0,0
9144,2385,2025-11-15,80.88,Books,North,UPI,0,0
9145,2890,2025-02-03,713.07,Sports,East,Wallet,10,0
9146,1984,2026-05-05,96.01,Home & Garden,South,Wallet,10,0
9147,2512,2024-10-03,6.11,Travel,North,Net Banking,0,0
9148,1352,2026-06-20,769.06,Food & Beverage,North,UPI,0,0
9149,2725,2024-12-24,206.43,Food & Beverage,South,Credit Card,0,0
9150,2952,2026-04-28,19.07,Apparel,West,Credit Card,15,0
9151,2280,2025-03-12,48.74,Sports,Central,Net Banking,0,0
9152,2246,2025-01-07,34.65,Books,South,Wallet,0,0
9153,2908,2025-01-27,70.05,Books,East,Net Banking,5,0
9154,1753,2024-07-20,536.21,Home & Garden,East,UPI,20,0
9155,1781,2023-12-06,9.58,Books,North,Credit Card,0,0
9156,2025,2023-06-02,59.62,Books,Central,Wallet,0,1
9157,1546,2025-09-30,102.86,Apparel,West,UPI,5,0
9158,2470,2024-03-02,82.82,Books,West,Credit Card,15,0
9159,1079,2025-09-29,34.6,Home & Garden,East,Credit Card,10,0
9160,2260,2023-07-23,375.37,Home & Garden,West,Debit Card,5,0
9161,1334,2026-02-09,74.4,Books,East,Wallet,0,0
9162,1889,2023-11-21,63.77,Software,Central,Net Banking,0,0
9163,2373,2025-08-07,136.37,Apparel,North,Debit Card,25,0
9164,2122,2025-08-08,64.31,Software,East,Credit Card,0,0
9165,2106,2025-07-27,46.32,Home & Garden,Central,Wallet,10,0
9166,1502,2025-08-14,29.65,Health,East,Wallet,25,0
9167,2991,2025-06-12,1246.47,Electronics,South,Debit Card,5,0
