order_id,customer_id,order_date,order_amount,order_status,product_id,quantity
69770,20472,2026-02-27,1807.98,Shipped,315,17
69771,24903,2023-03-04,224.56,Shipped,124,3
69772,20597,2022-06-18,14.32,Shipped,316,1
69773,23556,2023-09-11,108.91,Delivered,261,18
69774,22876,2024-03-29,134.13,Delivered,238,11
69775,23384,2022-12-06,162.5,Cancelled,281,15
69776,22114,2023-05-14,39.26,Delivered,24,9
69777,23881,2024-10-05,1396.3,Shipped,56,3
69778,22511,2020-11-02,59.33,Shipped,478,15
69779,100686,2024-12-01,82.83,Delivered,444,12
69780,99530,2024-04-27,134.95,Shipped,378,13
69781,20034,2022-03-04,76.86,Cancelled,486,13
69782,20959,2026-05-23,126.1,Shipped,324,13
69783,102391,2026-03-19,292.5,Delivered,485,18
69784,20139,2021-04-06,1579.39,Delivered,325,8
69785,20744,2021-07-19,210.87,Delivered,220,10
69786,22526,2023-02-09,223.22,Cancelled,454,15
69787,101721,2024-08-26,479.26,Shipped,111,16
69788,101377,2021-10-28,232.52,Shipped,135,9
69789,22764,2024-09-26,105.56,Delivered,66,5
69790,102756,2024-03-22,9.49,Delivered,354,17
69791,99548,2021-08-16,268.7,Delivered,318,1
69792,21947,2022-01-11,80.34,Delivered,459,12
69793,24304,2023-04-30,228.55,Cancelled,62,19
69794,24019,2021-06-25,28.87,Returned,414,1
69795,99378,2024-11-05,203.84,Delivered,123,9
69796,22641,2025-03-10,6299.32,Delivered,249,11
69797,21536,2022-05-06,144.53,Delivered,394,19
69798,21411,2025-10-25,355.04,Pending,496,6
69799,22513,2020-09-27,1548.29,Cancelled,475,9
69800,21475,2021-09-19,615.55,Shipped,467,13
69801,20880,2022-07-29,971.77,Returned,222,17
69802,22845,2022-04-14,420.17,Pending,339,2
69803,23560,2021-01-13,261.69,Delivered,336,10
69804,103265,2026-03-22,216.54,Delivered,295,12
69805,21832,2021-12-31,11.64,Delivered,39,8
69806,20824,2022-07-20,77.99,Cancelled,307,3
69807,103176,2022-06-21,138.89,Shipped,132,7
69808,24289,2023-10-09,315.21,Delivered,152,8
69809,21271,2021-04-26,132.89,Delivered,41,3
69810,22033,2020-05-02,171.46,Delivered,130,13
69811,23990,2022-06-05,435.14,Delivered,115,17
69812,23200,2021-02-28,514.59,Delivered,15,18
69813,103586,2022-03-14,36.78,Delivered,372,6
69814,24735,2022-11-02,31.42,Shipped,179,12
69815,22536,2021-06-18,18.27,Delivered,110,7
69816,21174,2024-06-27,144.93,Shipped,77,8
69817,24961,2022-01-07,69.27,Shipped,83,7
69818,102107,2025-12-06,214.95,Delivered,156,4
69819,21206,2021-03-30,6.7,Shipped,360,4
69820,20794,2020-01-26,140.75,Delivered,280,8
69821,20951,2020-08-06,60.45,Delivered,375,16
69822,103431,2023-03-03,30.27,Delivered,187,5
69823,102077,2021-04-04,805.91,Returned,256,9
69824,101774,2023-03-06,149.15,Delivered,341,12
69825,20331,2020-11-18,505.2,Delivered,261,7
69826,20779,2024-03-17,350.78,Shipped,46,3
69827,21506,2024-06-27,148.64,Delivered,301,10
69828,23644,2021-01-31,353.15,Delivered,428,1
69829,21756,2020-06-04,391.32,Delivered,257,1
69830,100292,2023-09-09,821.6,Shipped,275,3
69831,102375,2025-07-08,17.43,Delivered,438,11
69832,22707,2020-10-02,197.6,Delivered,221,4
69833,24786,2025-04-15,1857.45,Delivered,160,1
69834,20730,2020-08-26,26.82,Cancelled,23,9
69835,20330,2025-09-26,946.24,Shipped,367,6
69836,22581,2023-10-11,68.7,Delivered,61,6
69837,22092,2025-02-11,685.52,Delivered,179,8
69838,22150,2021-06-20,374.82,Shipped,93,2
69839,22801,2022-08-15,334.63,Cancelled,471,2
69840,23522,2020-08-08,970.26,Delivered,168,14
69841,21250,2021-05-08,139.99,Shipped,251,5
69842,101337,2023-12-08,601.42,Delivered,7,9
69843,23301,2024-10-14,49.98,Shipped,183,9
69844,99795,2023-10-10,308.33,Shipped,376,7
69845,23611,2025-07-28,396.74,Delivered,259,7
69846,24389,2023-01-15,97.58,Shipped,129,1
69847,99748,2025-09-11,614.91,Delivered,88,18
69848,20334,2023-06-27,78.63,Delivered,51,18
69849,22578,2024-12-09,115.94,Delivered,218,3
69850,21354,2023-04-07,965.32,Delivered,256,15
69851,22976,2025-01-08,293.77,Cancelled,178,12
69852,21910,2022-03-11,119.81,Delivered,403,19
69853,102206,2020-05-01,97.41,Delivered,19,15
69854,22687,2023-06-29,450.08,Shipped,207,8
69855,23035,2021-07-10,81.28,Shipped,380,4
69856,24181,2021-07-05,100.16,Delivered,60,8
69857,103294,2022-05-12,24.77,Shipped,378,7
69858,23355,2021-01-04,279.17,Shipped,367,14
69859,22519,2022-02-15,86.64,Pending,278,4
69860,102410,2024-01-07,3332.17,Cancelled,329,17
69861,24868,2020-10-09,159.43,Cancelled,54,15
69862,101297,2022-10-14,708.57,Cancelled,88,12
69863,24324,2021-09-28,295.78,Delivered,332,5
69864,22887,2022-11-24,146.88,Delivered,23,4
69865,101922,2020-05-29,338.78,Delivered,145,18
69866,20353,2025-02-15,255.92,Delivered,226,5
69867,22061,2020-09-20,255.76,Delivered,77,15
69868,20719,2021-07-03,523.66,Cancelled,494,16
69869,21625,2025-04-12,39.7,Pending,140,17
69870,22480,2021-12-23,837.88,Delivered,367,4
69871,20334,2026-02-11,560.49,Pending,235,5
69872,21253,2020-10-22,475.29,Returned,415,18
69873,101817,2020-07-06,685.66,Delivered,87,6
69874,21756,2022-03-01,719.47,Shipped,238,8
69875,21443,2022-01-15,24.35,Delivered,219,3
69876,103188,2023-11-24,112.26,Delivered,78,10
69877,20980,2020-01-12,2358.47,Cancelled,374,17
69878,21240,2021-06-16,48.15,Shipped,76,10
69879,21961,2024-12-31,144.47,Returned,467,8
69880,22837,2024-09-15,130.1,Shipped,260,13
69881,22526,2022-11-29,305.92,Delivered,432,18
69882,24247,2026-02-11,240.39,Returned,414,18
69883,99493,2023-04-02,465.9,Returned,335,12
69884,100987,2022-12-29,359.1,Shipped,79,7
69885,21746,2025-10-08,68.13,Delivered,356,6
69886,102202,2020-03-28,312.64,Delivered,399,14
69887,21875,2026-04-17,89.54,Delivered,401,19
69888,24060,2024-08-24,221.4,Shipped,492,16
69889,20405,2022-06-16,1955.04,Shipped,4,9
69890,21809,2020-11-17,18.52,Delivered,195,9
69891,20521,2021-06-13,456.63,Shipped,354,7
69892,103441,2022-11-01,75.44,Delivered,291,8
69893,99560,2024-09-25,77.29,Delivered,346,18
69894,22032,2021-02-21,10.07,Delivered,139,11
69895,102040,2024-06-16,36.83,Delivered,272,10
69896,102162,2024-10-21,108.0,Delivered,177,8
69897,103766,2023-01-28,26.16,Shipped,109,6
69898,21357,2024-12-14,111.25,Delivered,301,7
69899,23295,2025-11-04,66.58,Delivered,82,10
69900,23424,2020-10-27,784.39,Shipped,112,6
69901,23309,2020-07-29,366.33,Delivered,406,9
69902,20508,2023-10-26,183.38,Delivered,42,10
69903,22131,2020-06-19,403.72,Pending,151,9
69904,99107,2022-12-06,2022.31,Pending,267,12
69905,24548,2022-03-15,9.71,Cancelled,341,10
69906,99986,2023-12-17,82.13,Delivered,311,2
69907,24795,2020-02-18,474.4,Cancelled,365,1
69908,24647,2025-08-02,41.76,Delivered,484,3
69909,22924,2026-01-12,285.47,Delivered,49,5
69910,21201,2023-02-12,154.5,Shipped,351,3
69911,102088,2022-06-07,67.19,Pending,238,1
69912,20658,2022-12-27,56.25,Delivered,419,19
69913,102950,2020-03-17,585.1,Delivered,496,9
69914,24716,2021-04-21,875.0,Shipped,435,11
69915,23048,2021-06-08,183.94,Shipped,92,9
69916,103478,2021-02-21,1242.85,Returned,415,18
69917,21107,2024-03-17,355.92,Cancelled,15,17
69918,21327,2020-07-24,164.42,Cancelled,199,18
69919,20768,2024-08-07,81.35,Delivered,40,12
69920,24608,2023-04-13,147.91,Delivered,202,15
69921,23973,2024-09-02,1311.51,Delivered,178,18
69922,22949,2020-09-24,291.74,Delivered,34,5
69923,22373,2023-02-19,623.9,Delivered,319,17
69924,21665,2025-07-21,96.67,Shipped,263,16
69925,102806,2025-02-06,161.71,Shipped,11,1
69926,102306,2024-10-14,38.93,Delivered,40,16
69927,101703,2024-04-27,168.82,Delivered,153,13
69928,101392,2026-03-01,21.48,Returned,426,5
69929,24738,2025-07-21,776.87,Delivered,334,5
69930,23358,2024-10-25,177.34,Shipped,172,3
69931,22910,2025-04-20,15.64,Shipped,214,1
69932,103665,2024-10-29,81.48,Pending,376,9
69933,20424,2023-06-04,875.0,Shipped,419,19
69934,21281,2025-05-25,2862.31,Delivered,203,16
69935,23518,2021-07-06,202.52,Delivered,101,7
69936,24693,2023-12-07,63.15,Delivered,209,15
69937,20540,2023-10-14,179.87,Shipped,221,16
69938,20453,2022-04-20,113.47,Delivered,398,2
69939,22671,2020-05-05,107.0,Pending,354,4
69940,23480,2020-09-18,89.44,Delivered,212,6
69941,20633,2023-09-29,40.28,Delivered,216,13
69942,100859,2024-08-16,30.92,Shipped,139,12
69943,24328,2025-05-22,619.65,Pending,374,14
69944,99563,2020-07-19,75.93,Cancelled,35,19
69945,102224,2024-07-15,57.76,Pending,372,18
69946,22652,2022-05-31,126.83,Pending,70,17
69947,22391,2020-02-17,74.25,Delivered,299,11
69948,20156,2021-11-02,142.77,Delivered,108,11
69949,23070,2021-10-27,6.58,Shipped,148,11
69950,24010,2024-01-10,88.87,Delivered,449,15
69951,24678,2026-02-28,11.49,Pending,180,5
69952,103778,2025-05-28,45.77,Shipped,263,17
69953,22606,2020-02-17,4719.14,Delivered,347,4
69954,22477,2024-09-24,182.65,Delivered,27,1
69955,99364,2025-07-29,15.1,Delivered,302,19
69956,23420,2021-12-03,149.31,Cancelled,337,11
69957,21955,2024-08-29,1711.02,Shipped,445,3
69958,21606,2021-04-01,1892.04,Delivered,9,14
69959,23692,2025-09-10,624.12,Delivered,111,8
69960,22437,2023-01-02,46.79,Pending,231,6
69961,24570,2026-01-10,74.94,Shipped,117,14
69962,23603,2024-09-09,408.65,Cancelled,418,13
69963,102079,2025-05-28,551.33,Pending,46,4
69964,24181,2021-05-21,497.43,Pending,166,11
69965,23707,2025-05-31,1160.67,Delivered,329,19
69966,24404,2025-08-13,982.55,Shipped,353,19
69967,21901,2023-09-09,33.33,Shipped,453,15
69968,24735,2024-11-22,5.26,Delivered,350,9
69969,24782,2026-02-08,33.11,Delivered,463,9
69970,21860,2025-08-02,55.1,Delivered,391,6
69971,21499,2023-06-26,936.56,Delivered,107,13
69972,21086,2023-02-01,195.11,Pending,429,15
69973,24586,2020-05-10,31.78,Delivered,238,6
69974,23947,2025-10-17,5274.85,Returned,78,15
69975,24156,2020-08-02,70.11,Delivered,51,5
69976,24111,2022-01-15,425.92,Delivered,318,2
69977,24335,2023-05-28,1460.53,Shipped,251,2
69978,24706,2022-11-19,106.99,Delivered,355,16
69979,21602,2020-11-10,281.32,Delivered,135,13
69980,23950,2022-11-01,646.74,Delivered,308,6
69981,23112,2022-09-21,267.6,Cancelled,37,14
69982,20876,2020-01-29,338.23,Delivered,389,19
69983,23935,2026-05-02,120.54,Shipped,69,6
69984,24862,2021-11-03,69.53,Delivered,371,16
69985,22267,2023-06-15,501.02,Cancelled,348,14
69986,23869,2023-10-20,82.35,Delivered,289,11
69987,20961,2023-02-12,207.88,Shipped,174,14
69988,23564,2023-08-11,19.12,Delivered,38,19
69989,20540,2020-04-18,27.28,Delivered,234,14
69990,22775,2021-06-24,24.94,Delivered,249,6
69991,22648,2021-11-04,104.99,Shipped,53,17
69992,100249,2023-06-12,59.34,Cancelled,463,1
69993,101092,2025-04-07,104.78,Shipped,79,16
69994,23021,2025-04-07,1082.09,Cancelled,116,1
69995,20318,2022-10-02,49.98,Delivered,393,1
69996,24718,2020-11-25,97.08,Cancelled,460,18
69997,22300,2020-06-21,172.78,Shipped,472,9
69998,101189,2022-01-24,204.08,Delivered,197,3
69999,22230,2022-09-07,376.72,Delivered,86,18
70000,21403,2025-12-13,900.29,Delivered,163,4
70001,101941,2026-06-12,57.41,Returned,239,9
70002,20654,2023-02-07,169.16,Delivered,382,17
70003,20510,2024-06-19,74.82,Pending,374,19
70004,22465,2022-10-16,308.09,Delivered,146,1
70005,22440,2024-05-21,31.19,Delivered,115,17
70006,100202,2020-01-22,77.37,Delivered,32,4
70007,21114,2020-11-10,217.5,Delivered,335,4
70008,102904,2024-02-20,50.18,Delivered,351,18
70009,22778,2020-04-05,631.14,Shipped,205,11
70010,21998,2020-11-08,135.72,Shipped,353,8
70011,21820,2020-03-03,40.61,Delivered,465,9
70012,24228,2025-11-07,15.41,Delivered,150,8
70013,102450,2023-11-17,255.51,Delivered,258,13
70014,23724,2020-04-20,61.48,Delivered,467,6
70015,102398,2023-01-24,508.13,Delivered,366,2
70016,21576,2022-08-29,602.57,Cancelled,274,9
70017,21305,2023-12-21,181.31,Delivered,347,9
70018,20771,2022-04-28,680.26,Delivered,237,19
70019,20358,2025-02-22,708.09,Delivered,491,10
70020,24488,2026-06-29,59.19,Delivered,65,1
70021,103026,2025-01-26,92.31,Delivered,133,18
70022,99722,2021-05-26,3047.0,Pending,393,4
70023,22401,2026-04-02,1489.58,Delivered,439,6
70024,24530,2024-01-18,289.47,Shipped,304,8
70025,21725,2021-11-12,726.51,Delivered,282,19
70026,103245,2020-09-10,127.39,Delivered,424,5
70027,24919,2025-08-07,487.6,Delivered,194,9
70028,24980,2020-06-21,922.28,Delivered,242,18
70029,99971,2024-11-14,74.82,Cancelled,61,18
70030,23138,2023-01-15,193.44,Delivered,403,14
70031,24015,2023-11-04,123.65,Delivered,322,5
70032,24522,2020-04-13,13.44,Delivered,175,4
70033,20263,2021-11-17,373.16,Pending,97,3
70034,24662,2022-04-08,42.26,Shipped,499,11
70035,22896,2024-10-01,70.48,Delivered,486,8
70036,24583,2023-04-05,593.81,Delivered,31,6
70037,22452,2024-03-17,38.06,Shipped,412,13
70038,24808,2020-02-16,108.61,Shipped,268,12
70039,24215,2023-10-30,96.16,Shipped,395,10
70040,22389,2021-05-18,32.9,Pending,381,3
70041,22761,2020-08-17,887.52,Delivered,460,16
70042,22759,2024-11-04,285.07,Cancelled,195,1
70043,21820,2020-05-02,455.49,Pending,101,1
70044,103591,2020-02-29,272.77,Shipped,351,7
70045,23408,2022-06-14,110.7,Delivered,365,16
70046,22360,2023-05-24,35.03,Delivered,166,14
70047,23299,2023-02-02,148.35,Shipped,292,2
70048,24664,2021-04-12,99.79,Delivered,370,1
70049,23733,2023-06-03,27.9,Shipped,347,14
70050,101588,2023-03-13,64.85,Delivered,99,18
70051,21125,2021-04-21,300.73,Delivered,66,9
70052,21230,2020-09-16,356.35,Shipped,316,18
70053,22210,2024-03-29,381.29,Delivered,251,10
70054,21238,2022-08-13,303.85,Pending,44,2
70055,23127,2025-06-30,1429.87,Delivered,469,9
70056,22175,2023-08-15,278.27,Cancelled,126,16
70057,20922,2023-04-07,109.93,Delivered,47,17
70058,20726,2022-03-08,170.42,Delivered,157,19
70059,103104,2026-03-07,63.61,Delivered,400,17
70060,24249,2024-04-03,73.33,Delivered,333,17
70061,21465,2020-08-25,81.04,Cancelled,275,15
70062,100316,2022-07-31,42.07,Delivered,488,15
70063,21852,2025-03-06,934.64,Delivered,146,9
70064,23989,2021-09-11,65.46,Shipped,435,9
70065,20314,2022-11-14,198.4,Cancelled,107,10
70066,101731,2024-07-03,102.44,Cancelled,118,8
70067,99388,2022-08-26,103.75,Shipped,323,18
70068,22971,2020-07-05,286.03,Shipped,231,5
70069,20078,2020-07-19,756.05,Delivered,458,14
70070,24388,2025-12-02,152.97,Shipped,353,17
70071,23953,2021-05-30,105.37,Cancelled,258,3
70072,24426,2022-09-04,475.12,Delivered,475,19
70073,24442,2020-05-11,152.33,Delivered,308,12
70074,20709,2021-11-28,59.09,Delivered,416,18
70075,22107,2022-07-19,140.62,Pending,190,11
70076,24420,2021-12-25,152.57,Returned,361,1
70077,21010,2021-01-22,34.97,Delivered,102,13
70078,23766,2026-05-15,294.95,Delivered,32,1
70079,23103,2024-05-23,96.88,Delivered,221,7
70080,21133,2024-10-20,291.52,Delivered,309,3
70081,24000,2023-06-15,31.47,Pending,322,11
70082,20820,2022-11-11,129.64,Delivered,497,2
70083,20036,2022-06-19,226.93,Cancelled,489,9
70084,102583,2022-12-04,780.38,Pending,75,2
70085,20150,2026-02-06,240.28,Shipped,351,10
70086,23900,2024-01-07,10.1,Delivered,366,11
70087,21284,2020-03-25,17.42,Cancelled,222,5
70088,22098,2024-08-12,447.94,Pending,264,2
70089,99207,2023-10-06,339.84,Delivered,108,1
70090,22829,2024-01-25,72.16,Pending,26,3
70091,23703,2020-02-06,354.88,Returned,295,7
70092,103846,2023-10-27,5.68,Shipped,473,3
70093,24632,2023-03-19,217.29,Pending,13,18
70094,101809,2020-05-09,114.53,Shipped,49,7
70095,21622,2024-12-08,449.11,Delivered,205,16
70096,24294,2021-07-03,78.2,Delivered,207,9
70097,23158,2023-05-26,7.93,Pending,353,11
70098,21963,2026-01-06,80.04,Delivered,335,9
70099,22032,2020-02-05,45.24,Cancelled,407,13
70100,100118,2026-06-25,838.71,Delivered,316,10
70101,21102,2025-08-31,163.05,Delivered,395,3
70102,23845,2025-06-06,276.41,Delivered,407,9
70103,24246,2024-02-07,266.43,Delivered,283,13
70104,99798,2024-02-21,199.78,Delivered,328,6
70105,102982,2020-04-11,65.88,Delivered,230,19
70106,103519,2025-07-24,559.28,Delivered,266,12
70107,102961,2025-07-05,44.35,Pending,402,3
70108,22884,2024-05-02,86.82,Shipped,468,14
70109,21500,2026-05-02,768.62,Delivered,121,13
70110,21407,2022-10-04,19.65,Pending,187,18
70111,103645,2024-08-01,515.75,Returned,479,15
70112,22835,2020-11-14,732.18,Delivered,203,10
70113,23000,2025-12-01,12.93,Shipped,321,10
70114,20166,2024-03-25,97.01,Pending,275,5
70115,20338,2020-04-25,20.25,Delivered,380,6
70116,101434,2025-12-25,30.75,Delivered,384,10
70117,100631,2023-02-22,198.9,Delivered,3,8
70118,21298,2024-04-17,28.87,Delivered,420,4
70119,21205,2020-03-24,12.84,Shipped,435,4
70120,24880,2022-10-14,369.24,Delivered,51,6
70121,23547,2021-08-05,827.52,Shipped,405,19
70122,100598,2024-05-11,20.05,Shipped,403,7
70123,22959,2025-09-27,295.42,Delivered,286,11
70124,22870,2023-01-31,30.07,Shipped,372,17
70125,24691,2025-03-23,278.57,Returned,59,15
70126,21906,2020-04-05,79.98,Shipped,104,7
70127,20269,2023-07-11,452.16,Pending,369,3
70128,23174,2024-01-15,73.18,Delivered,343,10
70129,21011,2025-02-25,130.17,Delivered,81,5
70130,23916,2023-04-26,50.98,Shipped,452,18
70131,24089,2020-08-27,351.47,Delivered,248,10
70132,20858,2022-05-08,11.49,Shipped,18,9
70133,23375,2023-06-16,18.4,Delivered,136,14
70134,103636,2021-04-15,116.36,Cancelled,337,13
70135,24797,2026-02-21,409.24,Delivered,264,15
70136,101818,2022-10-26,244.05,Delivered,351,5
70137,20074,2023-05-06,237.36,Delivered,71,2
70138,99838,2023-12-03,11.48,Delivered,298,9
70139,20714,2024-09-10,33.91,Delivered,22,5
70140,20372,2023-10-14,194.98,Delivered,310,11
70141,21393,2021-12-21,110.42,Delivered,67,9
70142,23118,2023-07-01,163.53,Delivered,232,12
70143,21593,2020-10-31,30.26,Shipped,144,16
70144,20852,2024-09-06,16.29,Cancelled,327,7
70145,21844,2022-09-27,131.68,Delivered,431,4
70146,20930,2021-08-30,115.73,Pending,255,8
70147,99807,2022-01-13,312.72,Delivered,251,13
70148,103894,2025-07-27,843.59,Pending,55,10
70149,21664,2020-06-16,415.44,Cancelled,110,17
70150,103621,2021-11-20,77.85,Cancelled,75,7
70151,23560,2022-12-03,185.8,Shipped,235,16
70152,21344,2020-11-15,91.74,Delivered,432,17
70153,20797,2020-10-21,1356.8,Delivered,121,13
70154,99682,2022-09-02,496.74,Pending,3,6
70155,21928,2025-01-03,204.39,Shipped,410,17
70156,21676,2020-03-24,196.62,Delivered,328,2
70157,24671,2020-01-16,84.25,Shipped,455,8
70158,101864,2020-07-05,83.98,Delivered,89,18
70159,22245,2021-03-04,107.17,Shipped,404,15
70160,100531,2021-12-18,126.77,Pending,247,16
70161,23200,2023-04-15,259.32,Delivered,302,11
70162,20969,2025-08-15,109.52,Shipped,60,16
70163,20374,2024-12-01,121.33,Delivered,125,16
70164,22038,2023-09-30,144.82,Shipped,142,9
70165,21075,2023-06-21,30.78,Delivered,472,13
70166,24040,2025-01-18,52.8,Shipped,120,8
70167,24505,2022-10-09,391.76,Delivered,421,13
70168,22432,2025-10-06,2560.73,Cancelled,229,13
70169,101295,2022-06-07,229.32,Delivered,68,12
70170,100015,2025-09-08,26.75,Pending,97,5
70171,22464,2024-09-10,531.27,Delivered,303,11
70172,21669,2020-12-26,42.38,Cancelled,340,17
70173,99529,2020-08-28,208.92,Delivered,248,7
70174,20777,2023-11-30,24.28,Returned,164,4
70175,20470,2021-11-23,15.04,Pending,452,13
70176,21359,2024-07-25,944.45,Delivered,145,16
70177,22880,2025-03-20,283.92,Cancelled,42,9
70178,21654,2026-01-02,264.13,Delivered,65,6
70179,22571,2020-11-13,119.51,Delivered,310,17
70180,101465,2023-07-23,84.21,Delivered,238,16
70181,21666,2020-09-17,141.13,Delivered,456,5
70182,99601,2022-11-25,24.69,Pending,178,2
70183,22393,2021-01-30,695.45,Shipped,115,8
70184,20694,2025-07-31,28.34,Pending,412,15
70185,23620,2024-12-22,97.59,Delivered,289,12
70186,101673,2022-02-18,423.67,Shipped,87,14
70187,24593,2021-03-05,220.92,Delivered,451,15
70188,21924,2022-10-12,458.36,Pending,198,16
70189,23514,2022-05-29,1047.59,Delivered,151,4
70190,99973,2021-10-08,329.02,Cancelled,7,10
70191,21003,2021-07-23,1278.7,Delivered,229,15
70192,23458,2023-01-28,19.47,Delivered,181,8
70193,20793,2022-03-05,135.99,Cancelled,209,9
70194,20921,2023-01-19,137.81,Shipped,399,5
70195,21347,2022-05-12,313.43,Delivered,142,15
70196,24181,2021-11-13,52.65,Delivered,39,2
70197,20950,2022-08-26,560.88,Shipped,236,17
70198,21067,2020-11-09,705.41,Delivered,248,6
70199,21289,2026-03-06,58.93,Shipped,479,7
70200,20014,2020-12-06,155.4,Delivered,234,19
70201,24806,2026-02-08,117.5,Pending,10,19
70202,102673,2023-07-08,86.22,Delivered,182,2
70203,23519,2023-11-04,11.76,Cancelled,315,12
70204,21625,2025-01-13,380.47,Cancelled,419,9
70205,22170,2025-11-15,101.45,Delivered,427,1
70206,23531,2023-12-16,261.29,Cancelled,83,18
70207,22502,2022-10-30,270.47,Delivered,472,17
70208,100567,2025-05-18,167.19,Shipped,383,5
70209,24570,2022-12-09,292.79,Delivered,243,7
70210,23850,2025-11-04,901.17,Shipped,52,13
70211,20152,2024-02-24,275.01,Delivered,258,17
70212,24829,2024-08-02,1881.06,Shipped,232,12
70213,21612,2021-05-26,146.4,Delivered,392,4
70214,20172,2020-07-29,192.14,Delivered,304,12
70215,103007,2022-01-13,203.38,Delivered,364,3
70216,20702,2025-03-11,689.66,Pending,101,8
70217,101561,2024-08-22,345.95,Delivered,178,17
70218,23024,2025-06-11,129.75,Shipped,367,18
70219,24579,2022-05-29,10.65,Delivered,15,4
70220,24140,2023-09-05,34.27,Delivered,472,1
70221,22361,2024-12-28,385.65,Cancelled,491,3
70222,100103,2021-01-27,72.88,Shipped,477,11
70223,102909,2026-04-03,563.55,Delivered,456,9
70224,23468,2023-05-09,139.21,Delivered,404,2
70225,22290,2022-10-29,142.62,Delivered,105,2
70226,20449,2025-07-06,53.65,Delivered,351,16
70227,23409,2023-09-24,59.18,Pending,170,16
70228,20095,2025-10-10,361.11,Delivered,259,19
70229,24910,2020-08-08,58.17,Pending,366,3
70230,24471,2020-08-11,407.61,Pending,384,13
70231,21675,2023-07-07,124.93,Delivered,242,7
70232,102710,2025-10-31,140.12,Cancelled,223,5
70233,100259,2025-04-05,120.28,Pending,168,1
70234,21074,2020-05-30,77.13,Delivered,385,8
70235,21633,2022-09-29,167.76,Delivered,329,13
70236,20857,2020-10-17,100.92,Shipped,277,4
70237,99634,2022-07-30,577.92,Delivered,318,15
70238,23748,2025-06-09,55.79,Cancelled,271,5
70239,23893,2022-03-29,271.99,Shipped,326,15
70240,101688,2025-08-27,117.7,Pending,240,4
70241,99328,2024-11-06,158.57,Delivered,339,3
70242,99840,2023-06-22,348.32,Delivered,253,17
70243,22092,2025-09-16,60.76,Delivered,239,16
70244,23536,2022-11-14,1036.24,Pending,435,14
70245,24739,2022-07-17,45.24,Shipped,283,19
70246,20754,2020-12-17,161.27,Cancelled,319,11
70247,23446,2026-02-06,170.18,Delivered,324,3
70248,20972,2023-01-25,342.5,Shipped,211,17
70249,20818,2021-01-15,86.12,Delivered,383,3
70250,21840,2021-12-08,648.69,Pending,204,14
70251,101663,2023-03-27,372.62,Returned,28,7
70252,20383,2024-05-06,453.56,Cancelled,389,11
70253,102156,2020-05-31,195.28,Delivered,362,4
70254,21310,2024-02-23,35.55,Delivered,302,13
70255,101282,2021-07-05,162.14,Shipped,358,19
70256,24853,2021-10-31,294.22,Pending,492,1
70257,24326,2021-11-04,155.43,Delivered,233,1
70258,24871,2023-08-08,333.14,Pending,428,6
70259,23017,2023-01-12,128.73,Shipped,229,18
70260,21169,2021-11-27,85.5,Shipped,35,14
70261,24698,2022-11-18,61.28,Pending,45,4
70262,103558,2023-08-30,31.04,Pending,298,5
70263,20803,2025-09-19,60.64,Delivered,117,7
70264,23306,2023-11-25,49.88,Shipped,252,14
70265,100788,2024-08-04,287.39,Pending,416,7
70266,20472,2025-08-19,188.95,Shipped,302,15
70267,22825,2025-04-20,105.39,Pending,495,18
70268,23961,2024-03-25,159.35,Pending,55,3
70269,23960,2022-12-11,97.29,Shipped,409,9
70270,20319,2026-05-04,251.96,Delivered,255,1
70271,23149,2020-12-23,189.55,Delivered,13,5
70272,23240,2020-12-14,158.7,Delivered,314,10
70273,99711,2022-12-28,79.97,Shipped,75,9
70274,23353,2025-10-30,306.66,Pending,452,1
70275,102730,2026-06-03,227.98,Pending,299,13
70276,24835,2021-10-27,44.71,Delivered,377,6
70277,102127,2025-07-20,28.75,Pending,77,10
70278,24987,2026-01-16,511.7,Pending,84,1
70279,23449,2021-09-27,61.89,Cancelled,78,14
70280,23797,2020-08-19,389.74,Delivered,421,19
70281,20553,2025-06-20,50.13,Delivered,187,3
70282,20011,2023-06-13,175.57,Delivered,346,15
70283,20125,2025-06-02,106.74,Delivered,130,4
70284,103646,2023-08-05,547.74,Shipped,238,12
70285,103368,2025-01-15,74.14,Shipped,414,8
70286,20285,2025-11-24,36.39,Delivered,382,4
70287,21901,2025-01-30,117.56,Delivered,195,19
70288,22216,2026-02-04,156.1,Delivered,216,19
70289,23957,2020-08-09,168.9,Delivered,24,14
70290,103322,2021-05-15,911.97,Delivered,70,18
70291,21894,2021-07-21,166.86,Delivered,80,4
70292,20749,2022-09-24,47.68,Delivered,235,17
70293,24704,2024-02-19,64.98,Delivered,89,1
70294,24333,2023-06-20,32.71,Delivered,193,16
70295,20169,2020-10-10,40.77,Delivered,346,2
70296,101082,2020-10-18,13.32,Delivered,333,8
70297,20014,2023-01-22,1532.66,Shipped,131,5
70298,20870,2023-08-10,276.71,Shipped,317,19
70299,23537,2024-10-26,127.35,Shipped,281,16
70300,102535,2021-12-27,211.51,Cancelled,73,13
70301,21524,2026-04-18,76.47,Cancelled,249,5
70302,99832,2022-02-20,341.64,Cancelled,37,7
70303,21763,2022-05-26,102.17,Delivered,7,12
70304,24011,2021-10-15,176.1,Delivered,185,4
70305,99463,2024-06-12,1207.87,Delivered,265,13
