customer_id,age,revenue,transactions_count,signup_date,customer_segment,country,flag_churn
4700,56,294.38,120,2025-05-02,SMB,France,0
4701,68,407.44,43,2024-01-08,B2B,Germany,1
4702,51,238.32,115,2025-09-08,B2C,Singapore,0
4703,53,355.92,5,2023-05-14,B2B,UK,0
4704,37,318.02,118,2021-11-27,SMB,UK,0
4705,61,339.64,38,2026-04-05,SMB,Canada,0
4706,30,842.88,139,2022-01-11,SMB,UK,0
4707,61,285.09,150,2023-04-18,B2C,France,0
4708,62,693.51,194,2021-02-03,B2B,France,0
4709,64,3302.82,141,2025-04-12,B2B,Germany,0
4710,38,190.22,26,2021-06-08,B2C,Singapore,0
4711,64,1449.79,106,2022-11-25,B2C,France,0
4712,40,196.05,112,2026-04-08,B2C,France,0
4713,63,554.88,127,2022-01-19,B2C,Japan,0
4714,20,931.89,165,2023-10-06,Enterprise,Australia,0
4715,39,707.37,179,2020-12-31,B2B,UK,0
4716,46,1189.83,33,2022-06-29,B2C,UK,0
4717,57,254.28,56,2023-12-26,Enterprise,Australia,0
4718,47,669.63,86,2022-07-03,B2B,Australia,0
4719,41,266.01,61,2023-06-11,B2C,Canada,1
4720,42,751.55,7,2024-09-18,B2C,Japan,0
4721,29,1856.6,28,2023-09-19,Enterprise,UK,0
4722,67,2307.74,102,2024-03-02,B2C,Australia,0
4723,37,1429.1,5,2022-12-03,B2B,France,0
4724,50,963.5,123,2023-04-19,Enterprise,Japan,1
4725,56,880.94,58,2025-03-14,SMB,France,0
4726,39,794.59,33,2021-04-27,B2C,India,1
4727,78,1944.72,66,2025-04-11,B2B,Australia,0
4728,63,87.0,105,2020-08-07,Enterprise,Australia,0
4729,36,692.13,197,2020-10-18,B2B,UAE,0
4730,49,824.13,165,2025-04-18,SMB,Singapore,0
4731,70,235.16,196,2022-03-07,SMB,UK,0
4732,68,56.94,134,2025-08-11,B2C,UK,0
4733,43,310.33,44,2021-05-05,SMB,Singapore,0
4734,61,2565.29,70,2024-04-12,Enterprise,UAE,0
4735,24,7899.39,92,2025-12-10,SMB,UAE,0
4736,25,61.22,77,2023-05-07,Enterprise,UAE,0
4737,78,1294.49,71,2024-08-19,B2C,Singapore,0
4738,28,534.43,38,2020-08-09,B2B,UK,1
4739,76,438.7,96,2021-09-09,B2B,Singapore,0
4740,57,200.09,63,2021-07-16,SMB,USA,0
4741,33,704.19,118,2022-03-31,Enterprise,Germany,1
4742,26,61.34,99,2023-11-04,SMB,Germany,0
4743,58,1590.91,40,2024-08-03,SMB,Canada,0
4744,21,5087.17,182,2026-05-21,B2C,France,0
4745,28,377.84,147,2025-02-17,Enterprise,UAE,0
4746,27,141.01,152,2021-08-09,B2B,UAE,0
4747,76,153.62,97,2023-07-19,B2B,Singapore,0
4748,76,435.1,1,2022-01-08,B2B,Japan,0
4749,70,170.79,53,2020-11-27,B2C,UAE,0
4750,46,621.96,84,2025-06-20,SMB,UK,0
4751,58,1058.24,7,2023-09-24,B2B,Japan,0
4752,22,450.1,47,2021-12-25,SMB,UAE,0
4753,20,564.53,43,2023-07-07,B2C,France,0
4754,30,1267.37,130,2020-08-25,SMB,UK,0
4755,33,449.35,38,2020-01-20,B2C,USA,0
4756,150,2590.08,32,2025-01-25,SMB,USA,0
4757,25,1395.08,69,2023-01-25,B2C,UAE,0
4758,45,823.58,168,2022-05-07,SMB,Japan,0
4759,41,651.32,41,2021-11-21,B2B,UAE,0
4760,55,898.59,108,2026-06-18,B2B,UAE,0
4761,19,1962.14,130,2021-10-10,B2C,Germany,0
4762,79,607.92,43,2025-06-28,SMB,Singapore,1
4763,23,1461.71,115,2020-12-26,B2C,UK,0
4764,36,1278.64,3,2021-06-14,B2B,UAE,0
4765,35,145.93,78,2024-11-11,SMB,UK,0
4766,79,2530.4,114,2024-10-24,B2C,Canada,0
4767,55,557.56,199,2024-07-10,B2B,Australia,0
4768,41,205.95,164,2024-10-23,B2B,Australia,0
4769,56,1788.59,143,2025-05-09,Enterprise,India,0
4770,37,628.76,82,2024-04-19,Enterprise,UAE,0
4771,41,247.7,97,2020-01-20,B2B,Japan,0
4772,73,1479.96,15,2020-06-03,Enterprise,Germany,0
4773,72,593.52,95,2025-12-26,B2C,Germany,0
4774,76,615.02,28,2022-03-27,Enterprise,UAE,0
4775,19,1015.36,120,2024-03-08,SMB,Australia,1
4776,53,115.53,180,2020-02-27,B2C,UAE,0
4777,33,1004.07,198,2023-08-12,Enterprise,Canada,1
4778,52,1542.32,44,2025-12-15,Enterprise,UAE,0
4779,24,775.07,36,2022-02-19,SMB,Germany,0
4780,77,735.81,176,2020-03-14,B2C,USA,0
4781,47,2966.64,104,2020-01-17,B2C,India,0
4782,52,145.9,9,2022-10-16,B2C,Singapore,1
4783,56,1242.08,183,2022-07-15,SMB,France,0
4784,60,950.36,167,2023-11-11,Enterprise,France,1
4785,33,163.93,183,2023-07-02,B2C,Japan,0
4786,33,657.88,196,2021-06-12,SMB,UAE,1
4787,41,1516.2,186,2021-02-24,SMB,Canada,0
4788,31,1225.52,167,2024-04-20,B2B,India,0
4789,33,578.11,185,2025-08-23,SMB,France,1
4790,49,351.71,81,2023-06-07,B2B,Germany,0
4791,69,754.62,147,2021-11-15,B2B,USA,1
4792,24,573.24,144,2020-09-24,B2B,Japan,0
4793,42,995.67,96,2020-07-06,Enterprise,France,0
4794,40,338.83,155,2023-05-06,B2C,UK,1
4795,19,573.58,21,2023-04-06,Enterprise,Japan,0
4796,26,1749.23,77,2025-02-10,Enterprise,Singapore,0
4797,54,2226.12,101,2025-11-01,SMB,USA,0
4798,59,252.85,145,2025-11-16,Enterprise,France,0
4799,49,191.06,116,2023-10-15,B2B,Germany,0
4800,60,78.55,22,2024-11-11,Enterprise,Australia,0
4801,39,458.75,37,2021-07-02,SMB,UAE,1
4802,35,3780.66,148,2023-11-04,B2C,UK,0
4803,59,1153.06,192,2025-06-30,B2B,Japan,0
4804,78,1587.14,49,2024-01-11,B2B,Germany,0
4805,63,704.34,125,2022-02-10,B2B,France,0
4806,40,1282.34,125,2021-11-06,Enterprise,Canada,1
4807,26,411.15,149,2024-07-10,B2B,UK,0
4808,0,790.7,45,2020-03-19,B2B,France,0
4809,51,1194.99,139,2022-07-24,B2C,USA,1
4810,26,2463.09,18,2022-07-07,B2B,Japan,0
4811,38,1071.46,4,2021-06-21,Enterprise,Japan,0
4812,34,652.42,168,2022-05-15,B2B,Australia,0
4813,22,242.1,178,2020-03-30,B2B,Germany,1
4814,31,497.83,187,2025-08-28,Enterprise,USA,0
4815,35,1059.12,2,2021-11-23,B2B,Canada,0
4816,41,517.97,69,2021-05-19,B2C,Germany,0
4817,68,237.11,179,2024-02-10,SMB,UK,0
4818,26,1237.55,121,2020-06-02,B2C,France,0
4819,48,634.57,71,2024-03-16,B2C,USA,0
4820,38,314.77,105,2022-11-13,B2C,USA,0
4821,52,74.67,77,2025-12-30,B2B,France,0
4822,43,691.29,97,2020-07-18,SMB,Canada,0
4823,34,447.91,75,2020-07-15,B2B,UAE,1
4824,21,8163.71,76,2021-03-18,Enterprise,France,0
4825,24,2639.95,157,2020-03-21,B2B,Germany,0
4826,20,217.73,183,2020-07-16,B2C,UAE,0
4827,58,2198.29,155,2021-04-19,B2B,UK,0
4828,48,732.69,13,2024-09-03,B2C,France,1
4829,38,1887.33,148,2024-12-24,SMB,Canada,1
4830,77,9993.81,196,2024-04-06,SMB,UAE,0
4831,76,395.9,17,2021-05-21,Enterprise,France,0
4832,79,427.27,168,2026-02-19,SMB,Singapore,0
4833,31,258.23,183,2022-11-01,SMB,France,0
4834,61,1582.43,123,2025-04-27,SMB,Australia,0
4835,44,1508.9,142,2021-09-19,B2C,UK,0
4836,55,3891.96,142,2022-04-21,SMB,Germany,0
4837,40,1258.79,91,2020-02-08,Enterprise,UK,0
4838,27,161.19,88,2023-05-18,B2B,India,0
4839,63,2970.01,3,2024-09-19,Enterprise,USA,0
4840,78,917.31,5,2021-02-17,SMB,France,0
4841,38,516.26,53,2025-11-01,B2C,Canada,0
4842,67,268.99,182,2023-01-10,SMB,France,0
4843,20,1704.98,133,2021-07-15,SMB,UK,1
4844,65,165.15,98,2024-09-11,B2B,India,0
4845,28,4105.18,71,2021-03-05,B2C,Singapore,0
4846,30,652.29,9,2025-09-26,SMB,India,0
4847,26,73.41,162,2021-04-27,B2C,India,0
4848,0,964.23,188,2023-03-03,B2B,Australia,0
4849,32,855.65,28,2021-04-11,B2C,Japan,0
4850,68,549.03,58,2021-03-11,B2B,India,0
4851,19,4068.45,66,2025-07-31,SMB,Canada,0
4852,41,1971.84,114,2022-03-24,SMB,USA,0
4853,30,170.95,156,2022-03-29,B2B,France,0
4854,41,1217.88,45,2022-12-13,B2C,UAE,0
4855,40,1632.34,102,2025-11-12,Enterprise,Canada,1
4856,67,419.42,4,2022-04-06,B2C,USA,0
4857,51,488.24,125,2024-01-06,SMB,Japan,0
4858,20,643.91,128,2024-08-05,SMB,Canada,0
4859,31,147.55,66,2023-04-24,Enterprise,USA,0
4860,43,465.22,62,2021-10-18,B2C,USA,0
4861,78,690.96,190,2020-06-10,SMB,Singapore,0
4862,18,2068.48,166,2026-02-23,B2C,Singapore,0
4863,46,350.18,59,2025-07-26,SMB,Japan,0
4864,29,716.61,33,2022-04-30,B2B,India,0
4865,22,257.62,181,2025-05-22,B2C,Singapore,0
4866,77,311.69,24,2023-09-16,Enterprise,UK,0
4867,68,305.22,97,2022-08-18,Enterprise,UK,0
4868,69,397.66,46,2020-01-12,B2B,Singapore,0
4869,58,762.52,84,2020-02-22,B2C,USA,0
4870,72,1088.43,44,2020-12-30,B2B,Germany,0
4871,24,1718.49,191,2021-03-28,B2B,Germany,0
4872,52,186.32,197,2026-06-09,SMB,Germany,0
4873,24,992.66,149,2025-07-16,Enterprise,USA,0
4874,64,148.88,38,2021-09-02,Enterprise,UK,1
4875,42,45.3,17,2021-01-03,B2C,UK,0
4876,49,964.63,19,2025-09-26,SMB,UAE,0
4877,45,812.56,27,2020-11-03,B2C,UAE,0
4878,60,1841.82,61,2021-02-18,B2B,India,0
4879,77,240.37,146,2022-11-14,B2C,Germany,0
4880,43,425.17,87,2022-08-04,SMB,Canada,0
4881,74,998.81,52,2025-02-13,Enterprise,India,0
4882,27,483.52,172,2023-04-27,SMB,USA,0
4883,50,503.48,9,2022-12-17,B2C,Singapore,0
4884,26,916.25,83,2025-03-16,Enterprise,Canada,1
4885,52,1813.23,39,2020-07-24,B2B,Canada,1
4886,23,2569.41,47,2021-02-12,Enterprise,Japan,0
4887,35,1403.14,37,2021-12-16,Enterprise,UK,0
4888,21,281.11,130,2020-06-10,SMB,France,1
4889,36,222.23,95,2023-04-05,B2C,USA,0
4890,23,11103.72,96,2024-01-15,B2B,India,0
4891,50,415.13,81,2023-07-04,SMB,UAE,0
4892,21,476.19,26,2024-10-10,SMB,Canada,0
4893,50,685.3,106,2021-04-19,B2B,Japan,0
4894,66,139.31,125,2021-01-24,B2C,USA,0
4895,21,253.86,79,2020-07-06,B2B,Japan,0
4896,38,1126.61,61,2020-02-09,B2B,France,0
4897,45,137.65,103,2021-07-20,Enterprise,UAE,0
4898,24,346.78,105,2021-11-29,B2B,Germany,0
4899,25,205.02,68,2023-09-08,Enterprise,France,0
4900,52,345.3,137,2024-01-04,B2C,Germany,0
4901,29,461.74,182,2024-11-27,B2C,Germany,0
4902,36,1531.84,186,2023-01-03,B2C,Singapore,0
4903,59,1581.44,27,2021-01-15,B2B,India,0
4904,69,682.88,131,2024-03-06,Enterprise,Singapore,0
4905,55,541.0,194,2023-11-04,SMB,Japan,0
4906,35,150.05,193,2022-01-19,SMB,Japan,0
4907,45,135.94,185,2021-04-11,B2C,Japan,1
4908,55,851.54,4,2024-06-29,SMB,UK,0
4909,49,2289.15,52,2024-06-27,SMB,India,0
4910,76,787.72,65,2025-02-12,B2C,USA,0
4911,47,734.94,126,2023-01-18,B2C,Canada,0
4912,49,4979.33,100,2024-04-28,B2B,Singapore,0
4913,39,1338.53,15,2025-05-12,B2B,France,0
4914,67,180.83,42,2024-09-23,Enterprise,USA,0
4915,22,193.94,193,2021-11-14,B2C,Canada,0
4916,77,404.6,56,2021-04-08,SMB,UAE,0
4917,76,214.11,86,2021-06-26,SMB,USA,0
4918,60,351.02,77,2020-08-28,Enterprise,UAE,0
4919,24,653.04,76,2021-10-14,SMB,India,0
4920,26,184.32,82,2021-02-28,Enterprise,Japan,0
4921,20,635.27,2,2024-08-31,B2C,Japan,0
4922,72,802.2,173,2025-05-31,B2B,Germany,0
4923,36,6424.62,63,2026-05-19,SMB,Japan,1
4924,61,548.64,175,2024-11-29,B2B,Singapore,0
4925,35,414.59,124,2022-01-12,B2B,India,0
4926,47,4273.89,71,2024-04-04,Enterprise,UAE,0
4927,64,147.22,83,2024-01-08,SMB,Germany,0
4928,69,7918.93,34,2020-04-28,B2B,Australia,0
4929,77,919.3,129,2021-06-19,B2B,India,0
4930,73,2046.55,59,2025-06-01,B2B,France,1
4931,54,459.07,110,2025-06-22,B2B,India,0
4932,25,165.33,82,2021-04-07,Enterprise,Japan,0
4933,71,194.49,175,2024-08-11,Enterprise,Singapore,0
4934,46,1045.1,133,2024-12-10,Enterprise,Canada,0
4935,61,4593.91,124,2020-07-07,B2C,Australia,0
4936,78,213.58,157,2020-09-16,Enterprise,UK,0
4937,34,803.66,181,2022-12-07,B2B,France,0
4938,36,145.71,127,2023-07-11,SMB,Australia,0
4939,73,2245.13,11,2020-02-20,B2B,India,1
4940,31,921.25,91,2025-11-19,B2C,France,0
4941,33,126.04,22,2026-06-19,SMB,France,0
4942,32,840.25,45,2026-05-03,Enterprise,Singapore,0
4943,53,1042.47,75,2022-07-06,B2B,UK,0
4944,35,2055.94,121,2023-10-17,B2C,Singapore,0
4945,57,1017.72,190,2025-10-27,B2C,UK,0
4946,54,30.91,21,2025-11-12,B2C,UK,0
4947,48,75.5,54,2021-01-25,Enterprise,UK,1
4948,66,1066.92,164,2024-11-07,B2C,UK,0
4949,57,100.05,196,2022-10-15,SMB,Singapore,0
4950,30,18299.37,145,2025-05-27,Enterprise,Canada,0
4951,26,824.29,2,2023-11-17,SMB,Canada,0
4952,73,1168.77,125,2024-04-25,B2C,Germany,0
4953,63,382.38,148,2021-08-31,Enterprise,USA,0
4954,66,792.41,183,2026-04-05,SMB,UAE,0
4955,71,8169.04,11,2020-08-11,Enterprise,Canada,1
4956,55,513.41,98,2020-02-17,Enterprise,Japan,0
4957,24,1182.24,66,2021-10-04,SMB,Canada,1
4958,50,1456.95,116,2025-09-01,B2C,Singapore,0
4959,41,249.51,123,2025-04-06,SMB,Japan,0
4960,53,748.56,173,2025-07-23,Enterprise,UAE,1
4961,44,923.75,52,2021-11-08,B2C,Germany,0
4962,69,2512.31,121,2020-11-02,Enterprise,Singapore,0
4963,60,425.99,25,2025-07-06,SMB,Germany,0
4964,27,123.22,141,2023-08-06,B2B,France,0
4965,30,2721.2,145,2022-09-13,B2B,Japan,0
4966,69,771.87,32,2023-09-17,B2B,Canada,0
4967,78,1426.66,56,2023-02-13,SMB,Singapore,0
4968,39,1272.16,47,2020-07-25,Enterprise,India,1
4969,62,4406.01,118,2025-09-07,Enterprise,Australia,0
4970,71,946.65,142,2022-07-01,B2B,USA,0
4971,23,2028.35,187,2026-03-04,SMB,Singapore,0
4972,67,1102.45,149,2024-03-30,B2B,Japan,0
4973,38,682.43,161,2024-07-09,B2B,France,0
4974,44,4404.13,187,2022-08-20,B2C,Japan,0
4975,61,2310.98,144,2020-11-18,B2B,Japan,0
4976,51,328.05,112,2025-02-23,SMB,USA,0
4977,23,870.81,86,2024-12-24,Enterprise,Germany,0
4978,24,708.16,139,2026-06-05,B2B,Japan,0
4979,71,619.31,123,2025-01-09,SMB,Canada,0
4980,52,1102.9,149,2020-12-26,Enterprise,Singapore,0
4981,47,948.27,147,2025-08-03,B2C,USA,0
4982,28,164.74,167,2025-01-05,SMB,Japan,0
4983,79,472.91,15,2023-07-18,B2C,USA,0
4984,47,514.01,52,2021-05-01,B2C,Canada,0
4985,75,362.25,31,2025-07-30,B2C,France,0
4986,75,226.53,123,2020-03-13,B2C,Japan,0
4987,38,432.92,170,2021-02-24,B2B,Germany,0
4988,58,498.52,62,2024-07-10,SMB,Japan,0
4989,63,620.29,187,2024-08-15,Enterprise,UAE,0
4990,28,372.54,177,2020-05-26,B2B,Canada,1
4991,0,666.95,159,2026-04-01,Enterprise,UAE,1
4992,36,84.48,50,2026-02-27,Enterprise,Germany,1
4993,64,424.95,27,2020-01-01,Enterprise,Canada,0
4994,42,2644.49,7,2021-01-07,Enterprise,UK,1
4995,49,629.66,78,2023-06-01,Enterprise,Singapore,1
4996,44,485.91,191,2025-09-13,B2C,USA,0
4997,63,644.35,1,2026-04-22,B2B,UAE,0
4998,29,5126.4,145,2022-04-27,Enterprise,USA,0
4999,30,2382.12,65,2025-02-11,B2C,Canada,0
5000,22,752.57,61,2023-10-28,Enterprise,UAE,1
5001,29,395.26,146,2024-01-28,Enterprise,Australia,1
5002,66,329.9,45,2020-08-10,B2C,Germany,0
5003,43,1310.51,173,2022-07-02,SMB,Germany,0
5004,68,1089.11,82,2025-02-04,Enterprise,Australia,0
5005,52,558.09,20,2023-09-21,B2B,UAE,0
5006,35,2443.75,186,2026-04-13,B2C,Japan,0
5007,35,502.99,50,2025-04-21,SMB,Australia,0
5008,58,292.16,166,2024-01-28,SMB,UK,1
5009,79,727.07,141,2025-01-27,B2C,France,0
5010,20,108.76,125,2021-04-12,SMB,Germany,0
5011,43,1025.56,168,2021-02-03,SMB,Singapore,1
5012,60,234.05,178,2022-06-27,B2B,UK,1
5013,79,830.16,193,2020-01-09,Enterprise,Singapore,0
5014,69,3573.09,33,2023-10-30,SMB,UAE,1
5015,65,572.47,64,2023-12-25,B2B,Germany,0
5016,32,1073.54,172,2023-04-10,B2B,Canada,0
5017,55,363.46,110,2026-02-21,Enterprise,India,0
5018,43,1649.17,165,2025-11-08,B2C,Canada,0
5019,58,833.78,12,2024-03-11,B2C,India,0
5020,18,436.84,85,2021-03-11,Enterprise,USA,1
5021,31,106.82,66,2020-07-06,SMB,India,0
5022,68,804.43,6,2021-11-03,SMB,UK,0
5023,52,425.33,64,2025-07-09,Enterprise,UAE,0
5024,71,3074.56,2,2021-07-29,B2B,UAE,1
5025,26,85.9,123,2024-08-03,Enterprise,Canada,0
5026,44,1703.98,178,2021-03-14,B2C,Canada,0
5027,58,780.1,64,2022-11-07,B2B,Singapore,1
5028,49,465.35,102,2022-03-13,B2C,France,0
5029,22,3401.36,17,2022-02-07,B2C,Japan,1
5030,74,1712.46,197,2021-05-09,B2B,India,0
5031,79,293.62,10,2024-05-28,Enterprise,Germany,0
5032,49,242.21,75,2022-06-02,B2C,Australia,0
5033,48,1640.48,127,2025-02-15,B2C,Germany,1
5034,23,1896.73,118,2022-02-19,Enterprise,USA,0
5035,70,373.15,168,2023-10-16,SMB,USA,0
5036,73,1899.01,159,2021-03-17,SMB,USA,0
5037,48,3368.28,195,2024-08-24,Enterprise,Canada,0
5038,48,1191.44,159,2020-07-09,Enterprise,Singapore,0
5039,61,1317.65,123,2021-05-19,Enterprise,USA,0
5040,79,3490.93,49,2025-01-19,SMB,Japan,0
5041,77,679.19,151,2025-02-16,B2C,USA,0
5042,56,1210.98,24,2025-08-27,B2B,Canada,1
5043,24,515.37,64,2021-07-05,B2B,India,0
5044,69,560.53,54,2025-08-05,B2B,Australia,0
5045,27,903.61,81,2020-01-18,B2B,Australia,0
5046,65,213.39,72,2025-12-12,Enterprise,Singapore,1
5047,66,2031.27,98,2020-07-17,SMB,Canada,0
5048,78,1342.56,61,2026-03-16,B2C,France,1
5049,48,1000000.0,121,2024-11-07,Enterprise,UAE,1
5050,62,156.23,15,2025-06-01,SMB,USA,0
5051,22,432.67,145,2025-09-13,B2B,UK,1
5052,49,953.57,86,2021-12-26,B2B,UAE,0
5053,31,433.89,5,2026-06-27,B2B,Singapore,0
5054,58,1351.26,166,2021-12-12,Enterprise,Australia,0
5055,31,144.59,157,2021-06-09,Enterprise,Germany,0
5056,25,532.05,198,2021-02-28,SMB,India,0
5057,37,1019.24,11,2024-05-05,B2C,UAE,1
5058,59,367.55,26,2023-08-11,Enterprise,Germany,0
5059,58,354.07,104,2025-08-26,B2B,Japan,0
5060,71,1918.62,57,2024-04-24,B2C,USA,0
5061,56,890.45,72,2024-09-10,B2C,UAE,0
5062,27,1281.17,161,2022-10-13,SMB,Japan,1
5063,27,2196.33,48,2023-01-25,SMB,Australia,0
5064,75,721.2,72,2024-06-17,B2C,UAE,0
5065,25,856.63,160,2023-11-05,B2C,Germany,0
5066,34,1739.06,116,2023-04-19,SMB,France,0
5067,69,3742.46,152,2025-01-28,Enterprise,India,0
5068,55,1462.98,83,2021-06-30,B2C,USA,0
5069,69,4360.51,163,2021-07-19,B2C,India,0
5070,68,3441.2,185,2024-08-17,B2C,Japan,0
5071,30,126.31,151,2025-09-29,B2B,Singapore,0
5072,54,1663.73,96,2023-05-09,B2B,Australia,0
5073,53,324.19,47,2026-02-21,Enterprise,UAE,0
5074,38,2406.52,126,2023-07-09,SMB,Japan,0
5075,61,2474.15,89,2026-03-17,Enterprise,UK,0
5076,64,1566.46,145,2022-06-09,Enterprise,USA,0
5077,19,145.31,193,2022-04-02,Enterprise,UK,0
5078,47,919.68,120,2022-05-08,B2B,Australia,0
5079,64,2359.66,115,2023-04-05,SMB,India,0
5080,36,910.24,169,2023-11-15,SMB,USA,0
5081,78,839.17,55,2021-06-27,Enterprise,UAE,1
5082,57,359.34,170,2021-12-29,Enterprise,UAE,0
5083,32,895.62,39,2025-08-25,B2C,Australia,0
5084,41,302.2,112,2026-01-31,SMB,UAE,0
5085,59,1177.65,170,2023-08-13,B2B,UAE,0
5086,30,481.42,17,2021-04-17,B2B,Singapore,0
5087,41,133.73,172,2023-12-13,Enterprise,Germany,0
5088,68,156.0,145,2026-04-22,SMB,Canada,0
5089,18,658.81,119,2025-05-21,B2B,France,0
5090,60,409.21,156,2026-05-26,B2C,India,0
5091,35,1421.36,25,2024-09-05,B2C,Canada,0
5092,68,748.18,146,2025-12-26,B2C,UAE,1
5093,35,3004.47,167,2023-03-17,Enterprise,UK,0
5094,68,4169.52,95,2024-09-26,SMB,UAE,0
5095,56,1511.32,104,2020-02-22,B2B,Australia,0
5096,54,1307.11,111,2025-11-11,SMB,UK,0
5097,63,193.45,39,2021-03-12,B2B,Australia,1
5098,76,593.27,177,2020-04-13,Enterprise,Australia,0
5099,28,540.2,165,2024-04-09,SMB,Germany,0
5100,45,829.57,14,2021-08-18,B2B,Singapore,0
5101,28,650.71,67,2020-08-05,SMB,Singapore,0
5102,70,718.19,53,2020-08-19,B2C,Australia,0
5103,49,724.69,136,2022-03-29,SMB,Australia,0
5104,51,805.87,30,2022-12-29,Enterprise,UK,0
5105,74,2024.46,101,2021-10-21,B2B,USA,0
5106,58,1303.57,67,2023-03-19,B2B,India,0
5107,18,405.69,125,2022-10-23,SMB,India,0
5108,32,191.74,197,2021-08-22,Enterprise,UAE,0
5109,41,206.16,1,2020-09-11,SMB,Germany,0
5110,57,466.93,123,2023-04-23,Enterprise,Singapore,0
5111,74,3301.05,86,2022-04-15,Enterprise,UAE,0
5112,79,987.01,127,2026-01-25,B2B,France,0
5113,19,1557.83,164,2020-05-12,B2C,Canada,0
5114,23,261.89,185,2024-01-09,SMB,Germany,1
5115,19,425.11,107,2025-01-27,B2B,Canada,0
5116,34,1138.49,174,2021-02-23,SMB,UK,0
5117,24,699.27,126,2026-04-20,B2C,Australia,0
5118,20,1656.13,44,2022-07-07,B2B,USA,0
5119,41,425.11,10,2026-04-17,Enterprise,Australia,1
5120,68,1458.63,136,2024-05-11,Enterprise,Australia,0
5121,79,121.39,56,2022-08-31,B2B,UK,0
5122,29,1276.01,145,2025-09-23,B2B,France,0
5123,35,7946.42,56,2023-03-24,Enterprise,Japan,0
5124,73,1017.9,75,2020-07-11,Enterprise,Singapore,1
5125,25,2091.58,53,2024-04-11,SMB,Singapore,0
5126,61,322.4,11,2024-05-06,B2B,India,1
5127,78,2044.42,154,2024-09-02,B2B,Germany,0
5128,43,258.85,56,2023-07-04,B2B,India,0
5129,18,1114.45,96,2026-03-11,B2B,France,0
5130,18,2260.63,81,2020-08-08,B2B,India,0
5131,77,200.68,114,2020-02-23,Enterprise,Canada,0
5132,59,285.28,96,2022-10-26,SMB,Singapore,0
5133,20,197.44,6,2022-04-11,Enterprise,UAE,0
5134,59,84.69,103,2024-12-19,B2C,Germany,0
5135,21,3586.22,13,2022-07-12,B2C,Japan,1
5136,41,1628.85,79,2024-02-15,Enterprise,France,0
5137,29,269.2,119,2026-02-16,B2C,Germany,0
5138,31,497.59,193,2022-03-15,Enterprise,USA,0
5139,57,89.59,190,2022-03-03,B2B,UK,0
5140,41,276.83,52,2023-04-19,Enterprise,Japan,0
5141,47,2548.49,178,2025-01-12,Enterprise,UK,0
5142,56,77.47,79,2021-12-27,SMB,India,0
5143,50,155.51,154,2020-11-01,B2C,Japan,1
5144,66,833.31,153,2022-02-04,Enterprise,USA,0
5145,38,1422.75,160,2021-12-12,SMB,USA,0
5146,32,252.06,165,2025-10-05,B2B,UAE,0
5147,77,228.47,175,2021-05-03,B2B,UK,0
5148,64,385.34,45,2024-03-25,SMB,UK,0
5149,49,428.54,189,2020-06-15,B2B,UK,0
5150,54,31.82,71,2024-10-21,B2C,Australia,0
5151,70,570.43,93,2023-02-17,SMB,Germany,0
5152,48,162.44,55,2026-03-29,B2C,USA,0
5153,18,329.96,161,2022-12-18,Enterprise,Germany,0
5154,68,1128.35,116,2021-06-16,B2C,UK,0
5155,50,307.67,165,2021-10-21,B2B,Canada,1
5156,51,506.04,118,2022-11-10,B2C,France,0
5157,60,474.06,191,2020-01-24,B2C,Germany,0
5158,79,160.26,87,2023-09-15,Enterprise,India,0
5159,61,676.92,20,2025-03-25,Enterprise,Canada,0
5160,28,1341.5,145,2021-09-26,B2B,Germany,0
5161,57,1427.65,39,2020-06-12,SMB,Japan,0
5162,69,410.67,127,2021-09-21,B2B,Germany,0
5163,53,298.38,17,2023-08-14,B2C,Canada,1
5164,70,811.21,182,2020-07-27,B2B,Australia,0
5165,51,5722.4,129,2023-05-18,SMB,Australia,0
5166,26,1136.21,154,2025-07-02,Enterprise,USA,0
5167,48,689.53,130,2026-06-03,Enterprise,Singapore,0
5168,46,468.83,173,2026-03-03,B2C,Germany,0
5169,30,339.62,179,2024-01-06,B2B,India,0
5170,27,78.94,12,2020-10-25,B2B,Japan,0
5171,26,670.01,10,2023-07-25,Enterprise,UK,0
5172,62,246.8,13,2025-11-22,Enterprise,Japan,0
5173,20,558.12,167,2022-06-19,B2B,India,0
5174,66,931.98,25,2022-01-23,B2B,Canada,1
5175,35,3120.26,114,2025-11-02,Enterprise,Japan,0
5176,76,196.57,37,2020-10-06,Enterprise,USA,1
5177,44,276.81,182,2025-08-31,B2B,UK,0
5178,49,1943.58,184,2021-10-14,SMB,France,0
5179,25,275.91,64,2024-08-30,B2B,USA,1
5180,73,462.13,70,2026-02-02,B2B,Canada,0
5181,30,215.72,64,2026-01-08,B2B,UAE,0
5182,-5,2510.86,27,2024-07-10,Enterprise,Australia,0
5183,43,948.52,78,2021-01-11,SMB,India,0
5184,33,255.44,182,2023-12-02,B2C,Singapore,0
5185,38,2289.79,123,2022-06-25,Enterprise,India,1
5186,63,3349.57,155,2022-05-23,SMB,UK,0
5187,42,171.55,100,2023-09-21,B2C,India,0
5188,77,1971.88,7,2023-09-18,B2C,USA,0
5189,62,824.69,173,2024-01-17,SMB,France,0
5190,76,139.99,109,2023-04-17,Enterprise,India,0
5191,21,609.24,198,2022-06-13,B2B,Canada,0
